Country Name,reduced_cotwo_emi,Year,Value,Indicator Name
Poland,0,2001,190905493539.168,gdp
Portugal,1,2001,121604107164.997,gdp
Slovak Republic,1,2001,30778781606.9575,gdp
Slovenia,1,2001,20876309970.385,gdp
Sweden,1,2001,242395852494.409,gdp
Turkiye,0,2001,201753123806.695,gdp
United States,1,2001,10581929000000.0,gdp
Australia,0,2002,395788696012.059,gdp
Austria,1,2002,214394866675.24,gdp
Belgium,1,2002,258383599375.177,gdp
Canada,0,2002,760649334098.005,gdp
Switzerland,1,2002,309301422430.386,gdp
Chile,0,2002,70264045939.1322,gdp
Colombia,0,2002,97945812802.8882,gdp
Costa Rica,0,2002,16578820687.2881,gdp
Czechia,1,2002,82196001050.7474,gdp
Germany,0,2002,2078484517474.51,gdp
Denmark,1,2002,178635163717.431,gdp
Spain,1,2002,708756677088.629,gdp
Estonia,1,2002,7367975887.72723,gdp
Finland,1,2002,140404460203.138,gdp
France,1,2002,1501409382971.38,gdp
United Kingdom,1,2002,1785729916067.15,gdp
Greece,1,2002,154564203586.954,gdp
Hungary,1,2002,67608919144.3684,gdp
Ireland,1,2002,128596035288.401,gdp
Iceland,0,2002,9318395054.85934,gdp
Israel,0,2002,125060622862.932,gdp
Italy,1,2002,1276769338449.3,gdp
Japan,0,2002,4182846045873.61,gdp
"Korea, Rep.",0,2002,627246933729.618,gdp
Lithuania,1,2002,14259781159.0119,gdp
Luxembourg,1,2002,23649833332.1655,gdp
Latvia,0,2002,9557031605.27512,gdp
Mexico,0,2002,810666116505.478,gdp
Netherlands,0,2002,473861980070.981,gdp
Norway,0,2002,195914852576.467,gdp
New Zealand,0,2002,66627729311.4495,gdp
Poland,0,2002,199070448694.9,gdp
Portugal,1,2002,134795565549.419,gdp
Slovak Republic,1,2002,35297794385.6863,gdp
Slovenia,1,2002,23489890274.3142,gdp
Sweden,1,2002,266849061835.659,gdp
Turkiye,0,2002,240249071871.106,gdp
United States,1,2002,10929108000000.0,gdp
Australia,0,2003,467739079790.332,gdp
Austria,1,2003,262273631180.054,gdp
Belgium,1,2003,318082528506.588,gdp
Canada,0,2003,895540646634.787,gdp
Switzerland,1,2003,362075086507.76,gdp
Chile,0,2003,76492579644.0605,gdp
Colombia,0,2003,94644969157.0987,gdp
Costa Rica,0,2003,17271760506.9483,gdp
Czechia,1,2003,100090467581.268,gdp
Germany,0,2003,2501640388482.35,gdp
Denmark,1,2003,218096033517.009,gdp
Spain,1,2003,907491523174.116,gdp
Estonia,1,2003,9874013098.46432,gdp
Finland,1,2003,171652458349.411,gdp
France,1,2003,1844544792036.86,gdp
United Kingdom,1,2003,2054422857142.86,gdp
Greece,1,2003,202370140236.265,gdp
Hungary,1,2003,85285062818.0077,gdp
Ireland,1,2003,164670771259.602,gdp
Iceland,0,2003,11429333037.8443,gdp
Israel,0,2003,131299915899.958,gdp
Italy,1,2003,1577621707050.51,gdp
Japan,0,2003,4519561645253.53,gdp
"Korea, Rep.",0,2003,702714855193.904,gdp
Lithuania,1,2003,18781721376.1985,gdp
Luxembourg,1,2003,29667268248.1305,gdp
Latvia,0,2003,11771975156.8073,gdp
Mexico,0,2003,765549967703.273,gdp
Netherlands,0,2003,580070360701.96,gdp
Norway,0,2003,229385469337.024,gdp
New Zealand,0,2003,88250885550.2626,gdp
Poland,0,2003,217828661056.935,gdp
Portugal,1,2003,165226175536.793,gdp
Slovak Republic,1,2003,46919965224.1497,gdp
Slovenia,1,2003,29634713641.0968,gdp
Sweden,1,2003,334337212322.076,gdp
Turkiye,0,2003,314595572145.767,gdp
United States,1,2003,11456450000000.0,gdp
Australia,0,2004,614659980082.515,gdp
Austria,1,2004,301457562038.541,gdp
Belgium,1,2004,369214712443.206,gdp
Canada,0,2004,1026690238278.25,gdp
Switzerland,1,2004,403912891033.374,gdp
Chile,0,2004,99075985773.176,gdp
Colombia,0,2004,117092416666.245,gdp
Costa Rica,0,2004,18610594846.2083,gdp
Czechia,1,2004,119814434353.575,gdp
Germany,0,2004,2814353869359.08,gdp
Denmark,1,2004,251373002954.382,gdp
Spain,1,2004,1069055675273.75,gdp
Estonia,1,2004,12145911801.2422,gdp
Finland,1,2004,197479443979.151,gdp
France,1,2004,2119633181634.37,gdp
United Kingdom,1,2004,2421525082387.4,gdp
Greece,1,2004,240963562236.127,gdp
Hungary,1,2004,104120820258.669,gdp
Ireland,1,2004,194372115041.065,gdp
Iceland,0,2004,13825302535.7699,gdp
Israel,0,2004,139973148371.263,gdp
Italy,1,2004,1806542968545.56,gdp
Japan,0,2004,4893116005656.56,gdp
"Korea, Rep.",0,2004,793175561887.027,gdp
Lithuania,1,2004,22627507451.5648,gdp
Luxembourg,1,2004,35064843792.8993,gdp
Latvia,0,2004,14435700533.368,gdp
Mexico,0,2004,819459227375.022,gdp
Netherlands,0,2004,658380081545.175,gdp
Norway,0,2004,265268662473.297,gdp
New Zealand,0,2004,103905210084.034,gdp
Poland,0,2004,255107252158.631,gdp
Portugal,1,2004,189382122532.169,gdp
Slovak Republic,1,2004,57437444469.087,gdp
Slovenia,1,2004,34414784504.2352,gdp
Sweden,1,2004,385118044877.465,gdp
Turkiye,0,2004,408865430220.331,gdp
United States,1,2004,12217196000000.0,gdp
Australia,0,2005,695692898676.56,gdp
Austria,1,2005,316092273276.015,gdp
Belgium,1,2005,385714762230.039,gdp
Canada,0,2005,1173108598778.68,gdp
Switzerland,1,2005,418284865884.998,gdp
Chile,0,2005,122294145162.835,gdp
Colombia,0,2005,145600529605.803,gdp
Costa Rica,0,2005,20040642476.9817,gdp
Czechia,1,2005,137143471328.274,gdp
Germany,0,2005,2846864211175.1,gdp
Denmark,1,2005,264467336457.17,gdp
Spain,1,2005,1153715822717.51,gdp
Estonia,1,2005,14106790200.2239,gdp
Finland,1,2005,204885494686.381,gdp
France,1,2005,2196945232435.8,gdp
United Kingdom,1,2005,2543180000000.0,gdp
Greece,1,2005,247875422204.414,gdp
Hungary,1,2005,113211158292.936,gdp
Ireland,1,2005,211876989655.907,gdp
Iceland,0,2005,16852963067.0496,gdp
Israel,0,2005,147083996033.603,gdp
Italy,1,2005,1858217147203.73,gdp
Japan,0,2005,4831467035389.8,gdp
"Korea, Rep.",0,2005,934901071332.984,gdp
Lithuania,1,2005,26097677571.8373,gdp
Luxembourg,1,2005,37672280120.4794,gdp
Latvia,0,2005,17003459863.0989,gdp
Mexico,0,2005,917571853529.104,gdp
Netherlands,0,2005,685348181515.953,gdp
Norway,0,2005,309978579743.888,gdp
New Zealand,0,2005,114720129550.095,gdp
Poland,0,2005,306145944824.93,gdp
Portugal,1,2005,197253876704.921,gdp
Slovak Republic,1,2005,62808723476.719,gdp
Slovenia,1,2005,36206395970.6504,gdp
Sweden,1,2005,392218088878.779,gdp
Turkiye,0,2005,506314717661.655,gdp
United States,1,2005,13039197000000.0,gdp
Australia,0,2006,748417562769.636,gdp
Austria,1,2006,336280064332.411,gdp
Belgium,1,2006,408259840868.823,gdp
Canada,0,2006,1319264809590.97,gdp
Switzerland,1,2006,441634672196.523,gdp
Chile,0,2006,153843518171.43,gdp
Colombia,0,2006,161792958904.864,gdp
Costa Rica,0,2006,22715540324.6944,gdp
Czechia,1,2006,156264095664.643,gdp
Germany,0,2006,2994703642023.53,gdp
Denmark,1,2006,282884947702.966,gdp
Spain,1,2006,1260398977831.76,gdp
Estonia,1,2006,17022870405.2189,gdp
Finland,1,2006,217089269791.764,gdp
France,1,2006,2320536221304.7,gdp
United Kingdom,1,2006,2708441582336.71,gdp
Greece,1,2006,273546728473.073,gdp
Hungary,1,2006,115715618613.052,gdp
Ireland,1,2006,232180617162.279,gdp
Iceland,0,2006,17465318552.2941,gdp
Israel,0,2006,158670456932.537,gdp
Italy,1,2006,1949551719389.64,gdp
Japan,0,2006,4601663122649.92,gdp
"Korea, Rep.",0,2006,1053216909887.56,gdp
Lithuania,1,2006,30183575103.5262,gdp
Luxembourg,1,2006,42910146296.0646,gdp
Latvia,0,2006,21570076498.6205,gdp
Mexico,0,2006,1020265057882.01,gdp
Netherlands,0,2006,733955269898.823,gdp
Norway,0,2006,346915160681.708,gdp
New Zealand,0,2006,111538810712.665,gdp
Poland,0,2006,344626667414.292,gdp
Portugal,1,2006,208756449275.848,gdp
Slovak Republic,1,2006,70767338922.4411,gdp
Slovenia,1,2006,39481045038.2637,gdp
Sweden,1,2006,423093437423.762,gdp
Turkiye,0,2006,557076157773.479,gdp
United States,1,2006,13815583000000.0,gdp
Australia,0,2007,855007458585.224,gdp
Austria,1,2007,389185571506.052,gdp
Belgium,1,2007,470922156309.453,gdp
Canada,0,2007,1468820407783.26,gdp
Switzerland,1,2007,490740715594.802,gdp
Chile,0,2007,172491076033.863,gdp
Colombia,0,2007,206229540926.311,gdp
Costa Rica,0,2007,26884700344.8406,gdp
Czechia,1,2007,190183800884.018,gdp
Germany,0,2007,3425578382921.58,gdp
Denmark,1,2007,319423424509.066,gdp
Spain,1,2007,1474002579820.0,gdp
Estonia,1,2007,22449129482.617,gdp
Finland,1,2007,256378067752.158,gdp
France,1,2007,2660591246211.77,gdp
United Kingdom,1,2007,3090510204081.63,gdp
Greece,1,2007,318902829550.733,gdp
Hungary,1,2007,140186716681.425,gdp
Ireland,1,2007,270079279419.5,gdp
Iceland,0,2007,21652505596.7528,gdp
Israel,0,2007,184052121662.082,gdp
Italy,1,2007,2213102482751.46,gdp
Japan,0,2007,4579750920354.81,gdp
"Korea, Rep.",0,2007,1172614086539.86,gdp
Lithuania,1,2007,39697891351.9431,gdp
Luxembourg,1,2007,51587401415.7872,gdp
Latvia,0,2007,31054350977.9784,gdp
Mexico,0,2007,1102355554971.95,gdp
Netherlands,0,2007,848558887541.179,gdp
Norway,0,2007,402643260487.572,gdp
New Zealand,0,2007,137188946865.584,gdp
Poland,0,2007,429020755432.721,gdp
Portugal,1,2007,240496147317.381,gdp
Slovak Republic,1,2007,86563986799.2505,gdp
Slovenia,1,2007,48067401207.3978,gdp
Sweden,1,2007,491252589217.021,gdp
Turkiye,0,2007,681321124295.914,gdp
United States,1,2007,14474228000000.0,gdp
Australia,0,2008,1056112427190.38,gdp
Austria,1,2008,432051935642.945,gdp
Belgium,1,2008,517328087920.078,gdp
Canada,0,2008,1552989690721.65,gdp
Switzerland,1,2008,567267767519.158,gdp
Chile,0,2008,179894594475.98,gdp
Colombia,0,2008,242504150472.931,gdp
Costa Rica,0,2008,30801744881.9502,gdp
Czechia,1,2008,236816485762.988,gdp
Germany,0,2008,3745264093617.19,gdp
Denmark,1,2008,353361038818.383,gdp
Spain,1,2008,1631863493552.34,gdp
Estonia,1,2008,24341678628.9732,gdp
Finland,1,2008,285716311136.719,gdp
France,1,2008,2930303780828.12,gdp
United Kingdom,1,2008,2929411764705.88,gdp
Greece,1,2008,355908689477.445,gdp
Hungary,1,2008,158325614580.628,gdp
Ireland,1,2008,275447471451.063,gdp
Iceland,0,2008,18074622987.0185,gdp
Israel,0,2008,220531065217.391,gdp
Italy,1,2008,2408655348718.59,gdp
Japan,0,2008,5106679115127.3,gdp
"Korea, Rep.",0,2008,1047339010225.25,gdp
Lithuania,1,2008,47797551587.8823,gdp
Luxembourg,1,2008,58844277701.5258,gdp
Latvia,0,2008,35854274228.9139,gdp
Mexico,0,2008,1161553459715.1,gdp
Netherlands,0,2008,951869997864.062,gdp
Norway,0,2008,464917553191.489,gdp
New Zealand,0,2008,133131369930.414,gdp
Poland,0,2008,533599779515.715,gdp
Portugal,1,2008,263416394624.084,gdp
Slovak Republic,1,2008,100879902984.983,gdp
Slovenia,1,2008,55779427739.6609,gdp
Sweden,1,2008,517706149201.196,gdp
Turkiye,0,2008,770449132861.373,gdp
United States,1,2008,14769862000000.0,gdp
Australia,0,2009,928762122698.05,gdp
Austria,1,2009,401758735822.211,gdp
Belgium,1,2009,483254171097.812,gdp
Canada,0,2009,1374625142157.29,gdp
Switzerland,1,2009,554212916092.271,gdp
Chile,0,2009,171777900623.177,gdp
Colombia,0,2009,232468663109.594,gdp
Costa Rica,0,2009,30745714312.9905,gdp
Czechia,1,2009,207434296805.33,gdp
Germany,0,2009,3411261212652.34,gdp
Denmark,1,2009,321241303699.006,gdp
Spain,1,2009,1491472923706.64,gdp
Estonia,1,2009,19633031397.6104,gdp
Finland,1,2009,253497520828.515,gdp
France,1,2009,2700887366932.03,gdp
United Kingdom,1,2009,2412840006231.5,gdp
Greece,1,2009,331308500253.274,gdp
Hungary,1,2009,131069255620.567,gdp
Ireland,1,2009,236443115853.695,gdp
Iceland,0,2009,13154414219.207,gdp
Israel,0,2009,211970040942.96,gdp
Italy,1,2009,2199928804118.63,gdp
Japan,0,2009,5289493117993.89,gdp
"Korea, Rep.",0,2009,943941876218.743,gdp
Lithuania,1,2009,37388122046.1496,gdp
Luxembourg,1,2009,54467289897.5582,gdp
Latvia,0,2009,26410909090.9091,gdp
Mexico,0,2009,943437415024.633,gdp
Netherlands,0,2009,871518638049.218,gdp
Norway,0,2009,387976400617.019,gdp
New Zealand,0,2009,121373602348.679,gdp
Poland,0,2009,439731589139.212,gdp
Portugal,1,2009,244667762835.543,gdp
Slovak Republic,1,2009,89399303222.155,gdp
Slovenia,1,2009,50567734885.9613,gdp
Sweden,1,2009,436537014293.554,gdp
Turkiye,0,2009,649289324627.732,gdp
United States,1,2009,14478067000000.0,gdp
Australia,0,2010,1148890200292.42,gdp
Austria,1,2010,392275107258.667,gdp
Belgium,1,2010,481420882905.001,gdp
Canada,0,2010,1617343367486.26,gdp
Switzerland,1,2010,598851028906.58,gdp
Chile,0,2010,217051209240.298,gdp
Colombia,0,2010,286498534094.963,gdp
Costa Rica,0,2010,37658614803.848,gdp
Czechia,1,2010,209069940963.177,gdp
Germany,0,2010,3399667820000.01,gdp
Denmark,1,2010,321995279401.502,gdp
Spain,1,2010,1422108199783.34,gdp
Estonia,1,2010,19523477325.6235,gdp
Finland,1,2010,249424310816.667,gdp
France,1,2010,2645187882116.67,gdp
United Kingdom,1,2010,2485482596184.71,gdp
Greece,1,2010,297124961971.501,gdp
Hungary,1,2010,132175349953.713,gdp
Ireland,1,2010,221913560882.367,gdp
Iceland,0,2010,13751161917.7398,gdp
Israel,0,2010,238364092298.023,gdp
Italy,1,2010,2136099955236.67,gdp
Japan,0,2010,5759071769013.11,gdp
"Korea, Rep.",0,2010,1143672241149.72,gdp
Lithuania,1,2010,37128694028.243,gdp
Luxembourg,1,2010,56213985987.4168,gdp
Latvia,0,2010,23956163076.5575,gdp
Mexico,0,2010,1105424238731.09,gdp
Netherlands,0,2010,847380859016.668,gdp
Norway,0,2010,431052143940.438,gdp
New Zealand,0,2010,146517541181.254,gdp
Poland,0,2010,475696613935.595,gdp
Portugal,1,2010,238113003233.284,gdp
Slovak Republic,1,2010,91162836320.3502,gdp
Slovenia,1,2010,48208240226.4501,gdp
Sweden,1,2010,495812558843.31,gdp
Turkiye,0,2010,776967266305.53,gdp
United States,1,2010,15048971000000.0,gdp
Australia,0,2011,1398701323029.63,gdp
Austria,1,2011,431685217367.511,gdp
Belgium,1,2011,523330354138.133,gdp
Canada,0,2011,1793326630174.52,gdp
Switzerland,1,2011,715888126682.396,gdp
Chile,0,2011,251382573885.594,gdp
Colombia,0,2011,334966134804.887,gdp
Costa Rica,0,2011,42762613699.9524,gdp
Czechia,1,2011,229562733398.948,gdp
Germany,0,2011,3749314991050.59,gdp
Denmark,1,2011,344003137611.271,gdp
Spain,1,2011,1480710495710.12,gdp
Estonia,1,2011,23213994093.4631,gdp
Finland,1,2011,275604356167.316,gdp
France,1,2011,2865157541994.17,gdp
United Kingdom,1,2011,2663805834828.07,gdp
Greece,1,2011,282995942006.557,gdp
Hungary,1,2011,141942264554.475,gdp
Ireland,1,2011,239170638711.314,gdp
Iceland,0,2011,15221622925.9319,gdp
Israel,0,2011,266791854430.897,gdp
Italy,1,2011,2294994296589.5,gdp
Japan,0,2011,6233147172341.35,gdp
"Korea, Rep.",0,2011,1253289537500.81,gdp
Lithuania,1,2011,43535051482.3869,gdp
Luxembourg,1,2011,61696281326.2453,gdp
Latvia,0,2011,27474380566.265,gdp
Mexico,0,2011,1229013703416.76,gdp
Netherlands,0,2011,905270626332.687,gdp
Norway,0,2011,501360549669.404,gdp
New Zealand,0,2011,168295307149.46,gdp
Poland,0,2011,524374183218.309,gdp
Portugal,1,2011,245117990242.248,gdp
Slovak Republic,1,2011,99922685424.8835,gdp
Slovenia,1,2011,51583869785.1849,gdp
Sweden,1,2011,574094112972.733,gdp
Turkiye,0,2011,838785289694.35,gdp
United States,1,2011,15599732000000.0,gdp
Australia,0,2012,1547649835732.89,gdp
Austria,1,2012,409401816050.531,gdp
Belgium,1,2012,496152879924.727,gdp
Canada,0,2012,1828366481521.6,gdp
Switzerland,1,2012,686420221557.99,gdp
Chile,0,2012,267024782480.28,gdp
Colombia,0,2012,370691143018.039,gdp
Costa Rica,0,2012,47231655431.1389,gdp
Czechia,1,2012,208857719320.649,gdp
Germany,0,2012,3527143188785.16,gdp
Denmark,1,2012,327148943812.137,gdp
Spain,1,2012,1324750738725.0,gdp
Estonia,1,2012,23019150071.1867,gdp
Finland,1,2012,258290060227.734,gdp
France,1,2012,2683671716967.19,gdp
United Kingdom,1,2012,2707089726614.64,gdp
Greece,1,2012,242029307133.408,gdp
Hungary,1,2012,128814279315.132,gdp
Ireland,1,2012,225118718207.156,gdp
Iceland,0,2012,14751508133.5443,gdp
Israel,0,2012,262282344091.849,gdp
Italy,1,2012,2086957656821.6,gdp
Japan,0,2012,6272362996105.03,gdp
"Korea, Rep.",0,2012,1278046536287.01,gdp
Lithuania,1,2012,42927454291.478,gdp
Luxembourg,1,2012,59776383527.3602,gdp
Latvia,0,2012,28169902669.3784,gdp
Mexico,0,2012,1255110424817.79,gdp
Netherlands,0,2012,838923319919.531,gdp
Norway,0,2012,512777309840.997,gdp
New Zealand,0,2012,176210710655.208,gdp
Poland,0,2012,495230523665.901,gdp
Portugal,1,2012,216224240577.957,gdp
Slovak Republic,1,2012,94623731085.6106,gdp
Slovenia,1,2012,46577793184.0031,gdp
Sweden,1,2012,552483727282.802,gdp
Turkiye,0,2012,880555885492.269,gdp
United States,1,2012,16253970000000.0,gdp
Australia,0,2013,1577301840200.01,gdp
Austria,1,2013,430190979705.962,gdp
Belgium,1,2013,521791015247.06,gdp
Canada,0,2013,1846597421834.98,gdp
Switzerland,1,2013,706234937370.968,gdp
Chile,0,2013,277395018837.366,gdp
Colombia,0,2013,382093697077.685,gdp
Costa Rica,0,2013,50949668840.8692,gdp
Czechia,1,2013,211685616592.931,gdp
Germany,0,2013,3733804649549.03,gdp
Denmark,1,2013,343584391647.927,gdp
Spain,1,2013,1355579535912.55,gdp
Estonia,1,2013,25115753366.1114,gdp
Finland,1,2013,271362405890.589,gdp
France,1,2013,2811876903329.03,gdp
United Kingdom,1,2013,2784853502534.29,gdp
Greece,1,2013,238907690051.13,gdp
Hungary,1,2013,135684315697.713,gdp
Ireland,1,2013,238112475390.796,gdp
Iceland,0,2013,16125060515.3117,gdp
Israel,0,2013,297732778479.129,gdp
Italy,1,2013,2141924094298.56,gdp
Japan,0,2013,5212328181166.18,gdp
"Korea, Rep.",0,2013,1370632955321.2,gdp
Lithuania,1,2013,46523420074.4372,gdp
Luxembourg,1,2013,65203276466.9763,gdp
Latvia,0,2013,30204783461.8488,gdp
Mexico,0,2013,1327436290282.67,gdp
Netherlands,0,2013,877172824534.512,gdp
Norway,0,2013,526014468085.106,gdp
New Zealand,0,2013,190909855416.34,gdp
Poland,0,2013,515761954074.157,gdp
Portugal,1,2013,226433858005.714,gdp
Slovak Republic,1,2013,98935222174.8603,gdp
Slovenia,1,2013,48415657264.8758,gdp
Sweden,1,2013,586841821796.891,gdp
Turkiye,0,2013,957799120008.32,gdp
United States,1,2013,16880683000000.0,gdp
Australia,0,2014,1468597690006.22,gdp
Austria,1,2014,442584815286.034,gdp
Belgium,1,2014,535390200131.018,gdp
Canada,0,2014,1805749878439.94,gdp
Switzerland,1,2014,726537808338.0,gdp
Chile,0,2014,259560978231.552,gdp
Colombia,0,2014,381240864422.406,gdp
Costa Rica,0,2014,52016408951.8225,gdp
Czechia,1,2014,209358834156.329,gdp
Germany,0,2014,3889093051023.52,gdp
Denmark,1,2014,352993631617.708,gdp
Spain,1,2014,1371820537888.62,gdp
Estonia,1,2014,26634083965.0987,gdp
Finland,1,2014,274862826772.156,gdp
France,1,2014,2855964488590.19,gdp
United Kingdom,1,2014,3064708247921.43,gdp
Greece,1,2014,235458133124.608,gdp
Hungary,1,2014,141033843265.669,gdp
Ireland,1,2014,259681883575.706,gdp
Iceland,0,2014,17867662177.8911,gdp
Israel,0,2014,314330061977.263,gdp
Italy,1,2014,2162009615996.54,gdp
Japan,0,2014,4896994405353.29,gdp
"Korea, Rep.",0,2014,1484488526271.8,gdp
Lithuania,1,2014,48533659592.1728,gdp
Luxembourg,1,2014,68804811897.6445,gdp
Latvia,0,2014,31386896487.0407,gdp
Mexico,0,2014,1364507717614.13,gdp
Netherlands,0,2014,892167986713.722,gdp
Norway,0,2014,501736471832.848,gdp
New Zealand,0,2014,201337554959.49,gdp
Poland,0,2014,539080475073.719,gdp
Portugal,1,2014,229901964221.884,gdp
Slovak Republic,1,2014,101437045019.901,gdp
Slovenia,1,2014,49997186439.0916,gdp
Sweden,1,2014,581964017237.095,gdp
Turkiye,0,2014,938934609296.966,gdp
United States,1,2014,17608138000000.0,gdp
Australia,0,2015,1351768945139.11,gdp
Austria,1,2015,381971148530.543,gdp
Belgium,1,2015,462335574841.484,gdp
Canada,0,2015,1556508816217.14,gdp
Switzerland,1,2015,694118186379.628,gdp
Chile,0,2015,242450355827.827,gdp
Colombia,0,2015,293492370193.166,gdp
Costa Rica,0,2015,56441920821.0806,gdp
Czechia,1,2015,188033050459.881,gdp
Germany,0,2015,3357585719351.56,gdp
Denmark,1,2015,302673070846.857,gdp
Spain,1,2015,1196156971279.69,gdp
Estonia,1,2015,22890762090.1508,gdp
Finland,1,2015,234534382384.766,gdp
France,1,2015,2439188643162.5,gdp
United Kingdom,1,2015,2927911140916.73,gdp
Greece,1,2015,195683527003.375,gdp
Hungary,1,2015,125174166987.372,gdp
Ireland,1,2015,292364226871.756,gdp
Iceland,0,2015,17517210519.0912,gdp
Israel,0,2015,303414276832.04,gdp
Italy,1,2015,1836637711060.55,gdp
Japan,0,2015,4444930651964.18,gdp
"Korea, Rep.",0,2015,1466038936206.43,gdp
Lithuania,1,2015,41435533340.3883,gdp
Luxembourg,1,2015,60071584216.1375,gdp
Latvia,0,2015,27263090547.0617,gdp
Mexico,0,2015,1213294467716.88,gdp
Netherlands,0,2015,765572770634.375,gdp
Norway,0,2015,388159512245.53,gdp
New Zealand,0,2015,178104220784.881,gdp
Poland,0,2015,477111287969.227,gdp
Portugal,1,2015,199394066525.44,gdp
Slovak Republic,1,2015,88900883130.8374,gdp
Slovenia,1,2015,43107506024.3254,gdp
Sweden,1,2015,505103781349.757,gdp
Turkiye,0,2015,864313810469.009,gdp
United States,1,2015,18295019000000.0,gdp
Australia,0,1990,263437.5,cotwo_emi
Austria,1,1990,58275.7,cotwo_emi
Belgium,1,1990,109312.6,cotwo_emi
Canada,0,1990,419492.2,cotwo_emi
Switzerland,1,1990,43326.5,cotwo_emi
Chile,0,1990,30533.6,cotwo_emi
Colombia,0,1990,49364.4,cotwo_emi
Costa Rica,0,1990,2871.2,cotwo_emi
Czechia,1,1990,153149.3,cotwo_emi
Germany,0,1990,955307.7,cotwo_emi
Denmark,1,1990,51978.0,cotwo_emi
Spain,1,1990,214950.6,cotwo_emi
Estonia,1,1990,34544.9,cotwo_emi
Finland,1,1990,54562.8,cotwo_emi
France,1,1990,356297.9,cotwo_emi
United Kingdom,1,1990,561774.5,cotwo_emi
Greece,1,1990,75619.4,cotwo_emi
Hungary,1,1990,67421.0,cotwo_emi
Ireland,1,1990,30961.5,cotwo_emi
Iceland,0,1990,1947.46,cotwo_emi
Israel,0,1990,33805.9,cotwo_emi
Italy,1,1990,405262.0,cotwo_emi
Japan,0,1990,1090508.1,cotwo_emi
"Korea, Rep.",0,1990,247675.8,cotwo_emi
Lithuania,1,1990,32217.9,cotwo_emi
Luxembourg,1,1990,11285.0,cotwo_emi
Latvia,0,1990,18777.4,cotwo_emi
Mexico,0,1990,269575.4,cotwo_emi
Netherlands,0,1990,151520.7,cotwo_emi
Norway,0,1990,29305.4,cotwo_emi
New Zealand,0,1990,22310.7,cotwo_emi
Poland,0,1990,350214.6,cotwo_emi
Portugal,1,1990,41068.6,cotwo_emi
Slovak Republic,1,1990,54811.8,cotwo_emi
Slovenia,1,1990,13528.8,cotwo_emi
Sweden,1,1990,53346.2,cotwo_emi
Turkiye,0,1990,139197.9,cotwo_emi
United States,1,1990,4844517.4,cotwo_emi
Australia,0,1991,264709.7,cotwo_emi
Austria,1,1991,62423.2,cotwo_emi
Belgium,1,1991,113960.1,cotwo_emi
Canada,0,1991,413298.6,cotwo_emi
Switzerland,1,1991,45666.8,cotwo_emi
Chile,0,1991,29243.4,cotwo_emi
Colombia,0,1991,51098.7,cotwo_emi
Costa Rica,0,1991,3061.6,cotwo_emi
Czechia,1,1991,139757.1,cotwo_emi
Germany,0,1991,932548.1,cotwo_emi
Denmark,1,1991,62700.3,cotwo_emi
Spain,1,1991,222099.7,cotwo_emi
Estonia,1,1991,31869.2,cotwo_emi
Finland,1,1991,55132.7,cotwo_emi
France,1,1991,380691.3,cotwo_emi
United Kingdom,1,1991,570681.6,cotwo_emi
Greece,1,1991,75818.0,cotwo_emi
Hungary,1,1991,64552.2,cotwo_emi
Ireland,1,1991,31466.7,cotwo_emi
Iceland,0,1991,1913.98,cotwo_emi
Israel,0,1991,34523.6,cotwo_emi
Italy,1,1991,404074.1,cotwo_emi
Japan,0,1991,1103961.3,cotwo_emi
"Korea, Rep.",0,1991,274792.7,cotwo_emi
Lithuania,1,1991,34291.0,cotwo_emi
Luxembourg,1,1991,11753.4,cotwo_emi
Latvia,0,1991,17201.5,cotwo_emi
Mexico,0,1991,287995.8,cotwo_emi
Netherlands,0,1991,157266.8,cotwo_emi
Norway,0,1991,27325.3,cotwo_emi
New Zealand,0,1991,22629.7,cotwo_emi
Poland,0,1991,351624.9,cotwo_emi
Portugal,1,1991,42767.7,cotwo_emi
Slovak Republic,1,1991,47938.2,cotwo_emi
Slovenia,1,1991,12737.4,cotwo_emi
Sweden,1,1991,54236.3,cotwo_emi
Turkiye,0,1991,143796.1,cotwo_emi
United States,1,1991,4807496.5,cotwo_emi
Australia,0,1992,268366.5,cotwo_emi
Austria,1,1992,57668.0,cotwo_emi
Belgium,1,1992,112329.3,cotwo_emi
Canada,0,1992,426367.3,cotwo_emi
Switzerland,1,1992,45702.6,cotwo_emi
Chile,0,1992,30346.9,cotwo_emi
Colombia,0,1992,53199.4,cotwo_emi
Costa Rica,0,1992,4148.5,cotwo_emi
Czechia,1,1992,136842.4,cotwo_emi
Germany,0,1992,892817.4,cotwo_emi
Denmark,1,1992,56970.3,cotwo_emi
Spain,1,1992,232369.6,cotwo_emi
Estonia,1,1992,23010.6,cotwo_emi
Finland,1,1992,52280.5,cotwo_emi
France,1,1992,368655.7,cotwo_emi
United Kingdom,1,1992,557885.6,cotwo_emi
Greece,1,1992,78176.9,cotwo_emi
Hungary,1,1992,58001.9,cotwo_emi
Ireland,1,1992,31505.4,cotwo_emi
Iceland,0,1992,1944.8,cotwo_emi
Israel,0,1992,36857.3,cotwo_emi
Italy,1,1992,402274.3,cotwo_emi
Japan,0,1992,1115035.1,cotwo_emi
"Korea, Rep.",0,1992,297049.9,cotwo_emi
Lithuania,1,1992,19998.0,cotwo_emi
Luxembourg,1,1992,11435.5,cotwo_emi
Latvia,0,1992,13974.8,cotwo_emi
