country,date,CO2_emissions,GDP,Population,Energy_use,Urbanization_rate,Renewable_elec_output
Australia,2015,385782.4,1351768945139.11,23815995.0,5483.81640154023,85.701,13.6378410946741
Australia,2014,379267.2,1468597690006.22,23475686.0,5334.68167873774,85.602,14.9067122095833
Australia,2013,388427.4,1577301840200.01,23128129.0,5468.39136879598,85.502,13.2641083883167
Australia,2012,395690.0,1547649835732.89,22733465.0,5575.28709327857,85.402,10.5926533603071
Australia,2011,394436.7,1398701323029.63,22340024.0,5745.23218954465,85.3,10.4266522781963
Australia,2010,395993.2,1148890200292.42,22031750.0,5793.11602573559,85.182,8.61187962842023
Australia,2009,393859.7,928762122698.05,21691653.0,5862.5646464103,85.063,7.49793425905399
Australia,2008,387570.3,1056112427190.38,21249199.0,5964.66605635347,84.943,8.11525755637195
Australia,2007,384368.3,855007458585.224,20827622.0,5868.34089844726,84.822,8.64807246716794
Australia,2006,374104.4,748417562769.636,20450966.0,5778.28181808136,84.7,9.2993077726263
Australia,2005,368801.9,695692898676.56,20176844.0,5624.19201932671,84.582,8.80370663945662
Australia,2004,366141.6,614659980082.515,19932722.0,5652.7633305677,84.463,8.1866501908305
Australia,2003,352893.5,467739079790.332,19720737.0,5618.08648429316,84.343,8.44069886574851
Australia,2002,353315.8,395788696012.059,19495210.0,5614.26334981772,84.222,7.86091882240146
Australia,2001,345609.4,379629301675.108,19274701.0,5486.05610016985,84.1,8.09845495284596
Australia,2000,339422.8,416167815092.908,19028802.0,5680.90287554624,84.235,8.3816185720276
Australia,1999,333677.7,389652212056.649,18812264.0,5644.26397588297,84.37,8.54405358817839
Australia,1998,327536.9,399674421759.479,18607584.0,5584.51919389427,84.503,8.4340500156395
Australia,1997,307778.5,435642611296.586,18423037.0,5497.49658538926,84.636,9.58767572659215
Australia,1996,300180.4,401341880620.728,18224767.0,5419.10110565474,84.767,9.22972782400226
Australia,1995,290141.5,368166023166.023,18004882.0,5148.3442101981,84.898,9.62414281994155
Australia,1994,280096.3,322802490487.721,17805468.0,5103.9479557628,85.028,10.1944738557986
Australia,1993,273016.9,312128302417.088,17634808.0,5156.93337857719,85.157,10.549143571271
Australia,1992,268366.5,325518458076.533,17478635.0,4963.85816169283,85.285,10.066865251436
Australia,1991,264709.7,325966686052.581,17284036.0,4927.77132609536,85.403,10.598201052793
Australia,1990,263437.5,311420509067.628,17065128.0,5061.50015399826,85.433,9.65603064418908
Austria,2015,63254.7,381971148530.543,8642699.0,3800.29942035468,57.715,76.4907792691417
Austria,2014,62054.5,442584815286.034,8546356.0,3763.3279025587,57.526,81.0568683458842
Austria,2013,65752.7,430190979705.962,8479823.0,3919.04441873374,57.336,78.0247869868319
Austria,2012,65112.0,409401816050.531,8429991.0,3886.76773201774,57.147,74.5291806141755
Austria,2011,68276.0,431685217367.511,8391643.0,3921.90051459529,57.115,65.6314234326824
Austria,2010,69965.1,392275107258.667,8363404.0,4051.19602018508,57.399,66.2113227544381
Austria,2009,64420.7,401758735822.211,8343323.0,3798.15116830548,57.683,71.1396947946197
Austria,2008,70734.7,432051935642.945,8321496.0,4032.14842619644,57.966,69.2308884377567
Austria,2007,71248.0,389185571506.052,8295487.0,4019.59016993216,58.249,68.6870289567632
Austria,2006,74104.4,336280064332.411,8268641.0,4078.81222561241,58.532,65.5155251581415
Austria,2005,76242.4,316092273276.015,8227829.0,4085.56765095628,58.813,63.6267774900368
Austria,2004,75802.1,301457562038.541,8171966.0,4007.56990423112,59.094,64.2022341318525
Austria,2003,74467.9,262273631180.054,8121423.0,3973.6243266728,59.375,60.7828287174897
Austria,2002,69374.2,214394866675.24,8081957.0,3773.65172816435,59.655,69.0129476493263
Austria,2001,67914.4,197508773215.323,8042293.0,3758.45756925295,59.934,69.1568277465734
Austria,2000,63538.6,197289625479.906,8011566.0,3570.49882632185,60.213,72.5440090857467
Austria,1999,63055.1,217259147049.954,7992324.0,3591.8094661828,60.491,70.6789505307431
Austria,1998,64673.1,218259904401.956,7976789.0,3606.61037918892,60.768,69.810409586836
Austria,1997,64224.1,212790348404.555,7968041.0,3550.40417086207,61.045,67.9159558229326
Austria,1996,64902.9,237250948791.266,7959017.0,3580.42079819656,61.32,66.8047933699182
Austria,1995,61186.4,241038283062.645,7948278.0,3373.60356545154,61.596,70.5063612309254
Austria,1994,58288.2,203535242741.838,7936118.0,3234.49298510934,61.87,70.8027096006601
Austria,1993,57804.0,190379720809.18,7905633.0,3255.78470440001,62.144,74.067080648615
Austria,1992,57668.0,195078126721.763,7840709.0,3245.59207592069,62.417,72.3963235146879
Austria,1991,62423.2,173794177961.108,7754891.0,3415.17308238117,62.689,65.0624738446822
Austria,1990,58275.7,166463386179.354,7677850.0,3240.1113592998,62.96,66.2021259331386
Belgium,2015,95096.0,462335574841.484,11274196.0,4687.7870492938,97.876,20.8000230056939
Belgium,2014,90362.4,535390200131.018,11209057.0,4708.22121789549,97.833,17.0806411009482
Belgium,2013,96550.6,521791015247.06,11159407.0,4997.46330606994,97.789,14.2093861058371
Belgium,2012,95275.6,496152879924.727,11106932.0,4845.48829505754,97.744,12.8128790384827
Belgium,2011,96488.2,523330354138.133,11038264.0,5092.31614681439,97.698,9.41087918754353
Belgium,2010,106872.8,481420882905.001,10895586.0,5539.47222297176,97.651,6.92080611298797
Belgium,2009,99904.4,483254171097.812,10796493.0,5196.58198268641,97.603,6.05638821459591
Belgium,2008,106715.4,517328087920.078,10709973.0,5454.66715929162,97.555,5.2857638515009
Belgium,2007,103905.8,470922156309.453,10625700.0,5336.96321183546,97.505,3.98272552783109
Belgium,2006,108081.5,408259840868.823,10547958.0,5470.49182410472,97.454,3.49978659837815
Belgium,2005,110960.2,385714762230.039,10478617.0,5555.61578402951,97.403,2.457151524344
Belgium,2004,113350.8,369214712443.206,10421137.0,5592.98874969209,97.35,1.77468495489194
Belgium,2003,115502.1,318082528506.588,10376133.0,5590.02597595848,97.296,1.42650279436579
Belgium,2002,110850.2,258383599375.177,10332785.0,5390.71973335359,97.241,1.40599710893389
Belgium,2001,118339.8,236746141604.37,10286570.0,5634.21548679492,97.186,1.36737133989672
Belgium,2000,117274.6,236792460312.471,10251250.0,5669.35817583222,97.129,1.26128085245189
Belgium,1999,115514.5,258245733221.468,10226419.0,5612.71467558683,97.065,1.01960031667586
Belgium,1998,119412.8,258528339631.029,10203008.0,5603.16026411035,96.996,0.924763935424916
Belgium,1997,116634.7,252708051420.839,10181245.0,5523.45916437528,96.924,0.755191944619257
Belgium,1996,119448.4,279201433224.756,10156637.0,5536.47127489148,96.851,0.746626207777689
Belgium,1995,114568.7,288025588396.278,10136811.0,5267.67067078591,96.777,0.908645736982426
Belgium,1994,114901.4,244884129491.198,10115603.0,5186.18662673891,96.7,0.841031104133668
Belgium,1993,110108.3,224721795708.955,10084475.0,4902.26997439133,96.622,0.723582805274876
Belgium,1992,112329.3,234781652446.675,10045158.0,5040.67044042513,96.542,0.864024646408066
Belgium,1991,113960.1,210510999409.333,10004486.0,5006.00470628876,96.461,0.752957042115023
Belgium,1990,109312.6,205331747947.851,9967379.0,4809.86726801499,96.377,0.789563534968417
Canada,2015,558747.2,1556508816217.14,35704498.0,7631.00172981006,81.259,63.011450040254
Canada,2014,561760.5,1805749878439.94,35434066.0,7898.60652740219,81.218,62.8249922157553
Canada,2013,555742.4,1846597421834.98,35080992.0,7744.15883108437,81.178,63.2980330554908
Canada,2012,546291.6,1828366481521.6,34713395.0,7733.59589288227,81.137,63.230561170877
Canada,2011,549369.9,1793326630174.52,34339221.0,7911.57924054247,81.096,62.3382501312229
Canada,2010,537091.5,1617343367486.26,34005902.0,7788.32877304651,80.937,61.396756842691
Canada,2009,521399.4,1374625142157.29,33630069.0,7796.84894491296,80.758,62.8503473332841
Canada,2008,550553.2,1552989690721.65,33247298.0,8194.83640445007,80.578,61.472527402962
Canada,2007,571632.0,1468820407783.26,32888886.0,8213.42425523321,80.396,60.2962722574056
Canada,2006,540525.6,1319264809590.97,32571193.0,8239.94156431421,80.213,59.5442882203545
Canada,2005,549032.7,1173108598778.68,32242732.0,8422.3010010442,80.122,60.0294267425595
Canada,2004,536417.3,1026690238278.25,31938807.0,8456.03625708374,80.045,58.4463170880115
Canada,2003,544541.8,895540646634.787,31642461.0,8341.75622433413,79.967,58.915564963989
Canada,2002,524353.4,760649334098.005,31359199.0,7994.10370781473,79.888,59.8864192109229
Canada,2001,506615.9,738981792355.372,31020855.0,8056.361631554,79.81,58.0326562447014
Canada,2000,514215.1,744773415931.587,30685730.0,8265.07992477285,79.478,60.6003011908929
Canada,1999,494278.5,678412196271.118,30401286.0,8107.51515577335,79.103,61.1837048424289
Canada,1998,484791.8,634000000000.0,30155173.0,7948.39727830446,78.724,60.4060543150615
Canada,1997,476815.9,654986999855.554,29905948.0,8056.24362752186,78.34,62.3509414225941
Canada,1996,461700.7,630607994132.747,29610218.0,8053.45485804934,77.951,63.1060742256021
Canada,1995,448046.0,605961090061.207,29302311.0,7979.89844555264,77.675,61.0040981776948
Canada,1994,436764.6,579944346807.264,29000663.0,7957.24563262571,77.414,60.4004513445858
Canada,1993,422047.8,579053561739.4,28684764.0,7770.54644758451,77.152,61.7223279842591
Canada,1992,426367.3,594387358318.855,28371264.0,7601.68517694524,76.887,61.6792144214931
Canada,1991,413298.6,612527712315.615,28037420.0,7517.33030357287,76.62,61.4104129913602
Canada,1990,419492.2,596075591360.987,27691138.0,7630.09230606557,76.582,62.3787188226728
Chile,2015,82260.4,242450355827.827,17870124.0,2016.68746115024,87.36,43.6043349649144
Chile,2014,76560.3,259560978231.552,17687108.0,2041.19322390071,87.303,42.4070089148478
Chile,2013,82998.5,277395018837.366,17509925.0,2209.86000796691,87.246,35.6668719633203
Chile,2012,78412.6,267024782480.28,17341771.0,2145.52198849818,87.189,36.4453556221416
Chile,2011,76470.5,251382573885.594,17173573.0,1957.05232685126,87.132,39.596426886613
Chile,2010,69749.1,217051209240.298,17004162.0,1814.12209551991,87.074,40.2025349968561
Chile,2009,65450.6,171777900623.177,16833447.0,1753.80597925071,87.017,48.8274431013471
Chile,2008,67991.6,179894594475.98,16661462.0,1820.30610519053,86.959,45.7490285408013
Chile,2007,64574.0,172491076033.863,16495538.0,1856.39734817985,86.9,44.1555999931634
Chile,2006,57148.1,153843518171.43,16334575.0,1807.42357851367,86.842,55.2548806941432
Chile,2005,55968.9,122294145162.835,16175311.0,1753.53055035542,86.783,53.8830881792546
Chile,2004,54972.1,99075985773.176,16017966.0,1717.53829418791,86.725,46.9008748633026
Chile,2003,50200.6,76492579644.0605,15859112.0,1628.92758434394,86.665,50.1569540242158
Chile,2002,49121.4,70264045939.1322,15693790.0,1629.15082972309,86.606,55.4509857800371
Chile,2001,48425.1,71574739561.4329,15523978.0,1590.91909303144,86.363,54.2615974230561
Chile,2000,50424.5,78339750721.7352,15351799.0,1639.40102394514,86.073,48.5478317281301
Chile,1999,54430.3,75578685735.5219,15176410.0,1649.13111862423,85.778,38.0307371711383
Chile,1998,52013.7,81990010703.843,14996742.0,1570.72669517152,85.477,48.1708862541891
Chile,1997,51285.2,85741415285.4035,14809289.0,1536.13188317143,85.172,62.134726852269
Chile,1996,44896.3,78584098982.9097,14615483.0,1390.03384287745,84.861,60.4529333289949
Chile,1995,38972.0,73444831671.0169,14416796.0,1272.24946513775,84.545,72.4051807185928
Chile,1994,35826.8,56998601183.5492,14210674.0,1201.16266125027,84.223,74.2651422241563
Chile,1993,32465.1,49287378599.1612,13998386.0,1134.13403516663,83.896,81.6647919010124
Chile,1992,30346.9,45949608551.8086,13782297.0,1123.96874047918,83.564,82.6946295219783
Chile,1991,29243.4,37846188228.2702,13561945.0,1056.26796156451,83.398,70.9733981263464
Chile,1990,30533.6,33137824762.0173,13342868.0,1049.95080517922,83.271,53.8373612018289
Colombia,2015,81017.2,293492370193.166,47119728.0,728.56503307654,79.764,68.236811220424
Colombia,2014,80091.0,381240864422.406,46677947.0,728.56503307654,79.415,74.0383106787808
Colombia,2013,77725.4,382093697077.685,46237930.0,727.846726702515,79.061,73.9986754585505
Colombia,2012,70223.2,370691143018.039,45782417.0,689.021202178994,78.701,79.5501941031153
Colombia,2011,69771.1,334966134804.887,45308899.0,689.747349632133,78.335,83.46528973035
Colombia,2010,64146.1,286498534094.963,44816108.0,696.239486034798,77.964,72.1206919763059
Colombia,2009,62670.6,232468663109.594,44313917.0,692.860191077218,77.587,72.8779156240704
Colombia,2008,60298.1,242504150472.931,43815313.0,675.96447388154,77.204,84.0108691765884
Colombia,2007,59709.9,206229540926.311,43306582.0,653.233612387142,76.816,81.533391279154
Colombia,2006,58193.0,161792958904.864,42772910.0,665.511745635263,76.423,80.6007625778852
Colombia,2005,58187.0,145600529605.803,42220940.0,641.475793764895,76.024,80.1696565150883
Colombia,2004,56608.9,117092416666.245,41648268.0,624.245166689765,75.62,81.650877933989
Colombia,2003,56716.0,94644969157.0987,41057687.0,626.768088518966,75.211,78.7885950022561
Colombia,2002,57373.0,97945812802.8882,40454050.0,623.028324728921,74.797,76.5041516806536
Colombia,2001,59588.3,98200641203.3892,39837875.0,645.300483522276,74.379,74.3381980571797
Colombia,2000,58995.5,99875074951.0278,39215135.0,658.25391140436,73.957,75.5246376811594
Colombia,1999,55922.1,86278947636.962,38585033.0,665.812129796546,73.53,79.8608192050815
Colombia,1998,65071.4,98486358581.1639,37944414.0,757.081213587855,73.098,69.7463082165846
Colombia,1997,64837.0,106656492293.614,37291946.0,735.583763850779,72.662,71.6444344804394
Colombia,1996,59253.3,97153389010.9466,36632573.0,771.764489488631,72.223,82.9920206632535
Colombia,1995,60043.3,92495970511.3951,35970101.0,767.267542562641,71.777,76.4046259013016
Colombia,1994,57514.5,81705497616.5703,35295461.0,768.49620975343,71.328,78.4925982274385
Colombia,1993,56659.9,66474101301.1759,34614735.0,756.887319807591,70.874,73.2539744287974
Colombia,1992,53199.4,58394443377.5416,33939039.0,737.968125732729,70.415,68.6650072850899
Colombia,1991,51098.7,49637993948.8402,33272628.0,735.942589205758,69.949,75.6826169234928
Colombia,1990,49364.4,47844090709.9908,32601393.0,742.992945117407,69.481,76.3841901146959
Costa Rica,2015,7537.9,56441920821.0806,4895242.0,1012.68401052951,76.862,99.0011098779134
Costa Rica,2014,7832.3,52016408951.8225,4844288.0,1012.68401052951,75.941,89.7915239307037
Costa Rica,2013,7778.7,50949668840.8692,4791535.0,1010.72745998934,74.97,88.314606741573
Costa Rica,2012,7446.7,47231655431.1389,4736593.0,999.101674980308,73.946,91.8419500688028
Costa Rica,2011,7430.8,42762613699.9524,4679926.0,994.672565335435,72.868,91.2225386493084
Costa Rica,2010,7105.5,37658614803.848,4622252.0,1005.15874080427,71.736,93.3110716894501
Costa Rica,2009,7198.5,30745714312.9905,4563127.0,999.512834071899,70.575,95.15574650913
Costa Rica,2008,7515.3,30801744881.9502,4501921.0,1018.64426319342,69.39,92.8541270846527
Costa Rica,2007,7602.5,26884700344.8406,4440019.0,1015.41277188228,68.174,92.0220994475138
Costa Rica,2006,6557.0,22715540324.6944,4378172.0,955.354426459262,66.935,93.8714499252616
Costa Rica,2005,6273.9,20040642476.9817,4315887.0,895.697917948269,65.672,96.7191283292978
Costa Rica,2004,5943.6,18610594846.2083,4252800.0,909.284706546275,64.388,99.1965916007304
Costa Rica,2003,5798.9,17271760506.9483,4188610.0,779.293846884766,63.08,97.8934657185026
Costa Rica,2002,5523.2,16578820687.2881,4122623.0,737.688602620225,61.753,98.3787375415282
Costa Rica,2001,5422.7,15976174336.9721,4053222.0,713.19878358501,60.41,98.5174203113417
Costa Rica,2000,4946.8,15013629658.6521,3979193.0,722.152456540811,59.052,99.1472756178639
Costa Rica,1999,5034.0,14254866281.1537,3901430.0,673.794736801634,58.157,97.8471997410165
Costa Rica,1998,5015.3,13684255946.5765,3821421.0,623.81480606298,57.264,91.8529466100129
Costa Rica,1997,4493.9,12614602382.2012,3739421.0,641.182418347653,56.367,96.9524148993049
Costa Rica,1996,4526.9,11678424507.2457,3656234.0,647.544440536355,55.467,90.7122032486464
Costa Rica,1995,4809.8,11578594259.8675,3572856.0,659.848591714863,54.561,82.7494365908625
Costa Rica,1994,4850.5,10486787008.0926,3489152.0,662.147134891229,53.653,90.1465798045603
Costa Rica,1993,4180.9,9582868487.43217,3405372.0,688.600834211358,52.743,89.9226384364821
Costa Rica,1992,4148.5,8564041916.15275,3321939.0,691.794762035064,51.832,82.8379478827361
Costa Rica,1991,3061.6,7196276092.461,3239414.0,549.446288742347,50.917,94.8757763975155
Costa Rica,1990,2871.2,5711687786.75989,3158253.0,531.126860324363,50.003,97.520184544406
Czechia,2015,101167.5,188033050459.881,10546059.0,3860.00296414044,73.477,11.4045705432362
Czechia,2014,99960.6,209358834156.329,10525347.0,3915.11358247856,73.384,10.7784149666259
Czechia,2013,102910.3,211685616592.931,10514272.0,3989.99141357576,73.29,10.8234117756488
Czechia,2012,107320.2,208857719320.649,10510785.0,4054.08501838826,73.197,9.30358646625215
Czechia,2011,111220.1,229562733398.948,10496088.0,4077.35605875256,73.185,8.35253987277588
Czechia,2010,114167.6,209069940963.177,10474410.0,4237.89674072334,73.255,6.91813578394599
Czechia,2009,113246.1,207434296805.33,10443936.0,4034.7435104926,73.324,5.70119560956488
Czechia,2008,118718.3,236816485762.988,10384603.0,4330.7126907018,73.394,4.47926045981151
Czechia,2007,124432.8,190183800884.018,10298828.0,4468.96035160506,73.463,3.88541998997311
Czechia,2006,122553.6,156264095664.643,10238905.0,4491.51613380532,73.533,4.2078083534559
Czechia,2005,121893.6,137143471328.274,10211216.0,4400.87811285159,73.602,3.8227288816199
Czechia,2004,123786.0,119814434353.575,10197101.0,4460.25993073914,73.671,3.27127342164936
Czechia,2003,123372.9,100090467581.268,10193998.0,4357.57266187417,73.74,2.26888523956723
Czechia,2002,120209.9,82196001050.7474,10196916.0,4163.45010589476,73.809,3.94499638134088
Czechia,2001,124341.3,67808032979.5429,10216605.0,4111.15248167077,73.877,3.47145512837783
Czechia,2000,124716.7,61828166496.0941,10255063.0,3988.03849376645,73.988,3.1325863038499
Czechia,1999,112359.9,65173130995.2212,10283860.0,3782.88920697092,74.12,3.67524431490516
Czechia,1998,119767.3,66807429711.411,10294373.0,4057.40582743602,74.251,3.06851943550384
Czechia,1997,126005.8,62180159376.1239,10304131.0,4184.88468362834,74.382,3.41498357132846
Czechia,1996,128483.7,67387788632.9812,10315241.0,4152.93825902856,74.513,3.54261003086662
Czechia,1995,124519.0,60147174076.8651,10327253.0,4019.8048793808,74.643,3.97358646306232
Czechia,1994,125199.7,47850203856.1751,10333587.0,3963.3140941282,74.772,3.05023206425868
Czechia,1993,130982.2,40866748705.1075,10329855.0,4089.40851541479,74.901,2.60851774815017
Czechia,1992,136842.4,34805013229.572,10319123.0,4222.41657551713,75.03,2.37397768257785
Czechia,1991,139757.1,29859921158.8696,10308578.0,4349.23623801459,75.158,1.80603005074795
Czechia,1990,153149.3,40728950704.6176,10333355.0,4796.94145802598,75.22,1.86443127619598
Denmark,2015,33704.9,302673070846.857,5683483.0,2816.61456539942,87.526,65.5059246208588
Denmark,2014,35820.0,352993631617.708,5643475.0,2872.57354732678,87.41,55.9004474272931
Denmark,2013,39960.7,343584391647.927,5614932.0,3125.3377601011,87.292,45.9603373341393
Denmark,2012,38216.2,327148943812.137,5591572.0,3091.58158027832,87.142,48.32741604508
Denmark,2011,43098.0,344003137611.271,5570572.0,3230.18803095984,86.957,40.2537682023333
Denmark,2010,48124.8,321995279401.502,5547683.0,3510.79684978396,86.795,31.9823992589162
Denmark,2009,47933.6,321241303699.006,5523095.0,3329.21106734539,86.654,27.6585218371217
Denmark,2008,50127.7,353361038818.383,5493621.0,3501.51384669601,86.487,27.5726458378851
Denmark,2007,53411.4,319423424509.066,5461438.0,3622.59683255582,86.293,26.2107030216706
Denmark,2006,58134.0,282884947702.966,5437272.0,3728.17103871206,86.098,20.1727653416939
Denmark,2005,50201.9,264467336457.17,5419432.0,3487.63191419322,85.856,27.0705733046405
Denmark,2004,53727.6,251373002954.382,5404523.0,3597.17296049994,85.566,23.5557424077555
Denmark,2003,59234.0,218096033517.009,5390574.0,3727.83417869785,85.36,17.4901485298575
Denmark,2002,53839.7,178635163717.431,5375931.0,3535.09801372079,85.25,17.2805253646244
Denmark,2001,54245.4,164791442543.375,5358783.0,3583.95572278258,85.15,15.4947122902807
Denmark,2000,52602.0,164158739097.623,5339616.0,3489.61479626999,85.1,15.4550245471944
Denmark,1999,56728.5,177965188354.692,5321799.0,3602.67063825597,85.086,11.2512846865365
Denmark,1998,59710.3,176991934992.837,5304219.0,3772.11027674385,85.06,9.54685865784545
Denmark,1997,63617.3,173537647058.824,5284991.0,3848.15584359557,85.033,6.60950016924292
Denmark,1996,73375.1,187632346387.983,5263074.0,4170.25202381726,85.006,3.88003433989026
Denmark,1995,60038.4,185006881515.065,5233373.0,3706.44018685463,84.979,5.03563850046248
Denmark,1994,63171.5,156162386724.523,5206180.0,3760.57723705289,84.952,4.29543102173592
Denmark,1993,59301.1,143195627014.605,5188628.0,3645.51534625338,84.925,4.73008771413434
Denmark,1992,56970.3,152915654478.885,5171370.0,3561.89036947656,84.898,4.39846444140803
Denmark,1991,62700.3,139224688814.195,5154298.0,3734.81839816014,84.871,2.89232453139964
Denmark,1990,51978.0,138247285815.855,5140939.0,3376.78330748527,84.843,3.17527519051651
Estonia,2015,14377.1,22890762090.1508,1315407.0,4173.32658257102,68.416,14.4187386003648
Estonia,2014,17594.9,26634083965.0987,1314545.0,4592.61645664469,68.269,11.1602121163426
Estonia,2013,18846.5,25115753366.1114,1317997.0,4623.27911216793,68.122,9.19020715630885
Estonia,2012,16989.0,23019150071.1867,1322696.0,4174.38776559391,67.974,12.3422745884516
Estonia,2011,18502.6,23213994093.4631,1327439.0,4237.72919132254,67.965,9.1444970138835
Estonia,2010,18500.4,19523477325.6235,1331475.0,4222.7371899585,68.094,8.05307004011108
Estonia,2009,14047.9,19633031397.6104,1334515.0,3648.97884250083,68.223,6.16243307893838
Estonia,2008,17481.5,24341678628.9732,1337090.0,4105.41773553014,68.351,1.86182780455534
Estonia,2007,19765.8,22449129482.617,1340680.0,4243.64799952263,68.479,1.18949958982773
Estonia,2006,16090.0,17022870405.2189,1346810.0,3775.03508289959,68.607,1.33579942457871
Estonia,2005,16807.7,14106790200.2239,1354775.0,3846.3929434777,68.735,1.08770210681039
Estonia,2004,16755.0,12145911801.2422,1362550.0,3893.39547172581,68.862,0.582298136645963
Estonia,2003,16682.0,9874013098.46432,1370720.0,3798.03825726625,68.989,0.482330938084457
Estonia,2002,14795.1,7367975887.72723,1379350.0,3415.78062130714,69.116,0.351823619092295
Estonia,2001,15231.7,6254649538.98487,1388115.0,3541.51205051455,69.242,0.212189084050454
Estonia,2000,14932.5,5686579747.53524,1396985.0,3374.70838985386,69.368,0.211441325032304
Estonia,1999,15487.3,5756912265.75809,1390244.0,3462.76696752513,69.543,0.19351717464925
Estonia,1998,16427.8,5674080542.88575,1386156.0,3695.1706734307,69.733,0.187771388334702
Estonia,1997,17858.5,5154420649.23354,1399535.0,4010.91576845166,69.923,0.119331742243437
Estonia,1996,17480.0,4786018988.16491,1415594.0,4043.28995460563,70.111,0.0768977260243876
Estonia,1995,16498.1,4502970889.06373,1436634.0,3624.43113555714,70.3,0.0920280685609111
Estonia,1994,18685.7,4123011419.74174,1462514.0,3752.3873275743,70.487,0.0327797202797203
Estonia,1993,18332.1,4013091682.2914,1494128.0,3639.26919246544,70.674,0.0109685203466052
Estonia,1992,23010.6,4013091682.2914,1533091.0,4283.1586644237,70.86,0.00845237089003465
Estonia,1991,31869.2,4013091682.2914,1561314.0,5841.39064915834,71.046,0.0
Estonia,1990,34544.9,4013091682.2914,1569174.0,6232.73199785365,71.231,0.0
Finland,2015,42815.4,234534382384.766,5479531.0,5924.70012488295,85.225,44.49903056985
Finland,2014,46161.7,274862826772.156,5461512.0,6213.35776612777,85.175,38.5804916732752
Finland,2013,50191.3,271362405890.589,5438972.0,6116.22729442255,85.125,35.966992716505
Finland,2012,49408.1,258290060227.734,5413971.0,6275.77096367897,84.841,40.5618440300521
Finland,2011,55123.4,275604356167.316,5388272.0,6537.63729819133,84.313,32.890708969946
Finland,2010,62526.4,249424310816.667,5363352.0,6828.78375314542,83.77,29.9910751915115
Finland,2009,54180.9,253497520828.515,5338871.0,6268.30054519017,83.429,30.1086458810307
Finland,2008,56660.1,285716311136.719,5313399.0,6669.1733483595,83.299,35.8779316045046
Finland,2007,65102.7,256378067752.158,5288720.0,6974.89676140919,83.168,29.9378423287587
Finland,2006,67024.9,217089269791.764,5266268.0,7111.856821567,83.037,27.2937117309748
Finland,2005,55460.2,204885494686.381,5246096.0,6562.02231144836,82.905,33.2492703522144
Finland,2004,67682.9,197479443979.151,5228172.0,7134.85420908111,82.772,29.8573009493855
Finland,2003,71708.1,171652458349.411,5213014.0,7077.0266490748,82.638,22.6086853402272
Finland,2002,63439.7,140404460203.138,5200598.0,6728.58140544607,82.503,26.4558735241145
Finland,2001,61088.1,129533107311.811,5188008.0,6410.62523419393,82.368,28.9275837070053
Finland,2000,55097.5,126019543413.334,5176209.0,6262.19207918382,82.183,33.4100262947296
Finland,1999,56509.9,135264083658.688,5165474.0,6283.95825823535,81.946,30.512403357473
Finland,1998,57265.6,134038718291.055,5153498.0,6319.32660107756,81.707,34.7855829663517
Finland,1997,60624.0,126912152101.707,5139835.0,6276.95169202902,81.466,29.1300451023476
Finland,1996,62574.4,132129174216.93,5124573.0,6070.21209376859,81.223,25.6021795222925
Finland,1995,56092.5,134189814814.815,5107790.0,5661.9038762361,80.963,30.5223705785898
Finland,1994,59927.6,103299943084.804,5088333.0,5972.55427268616,80.688,27.8222181591016
Finland,1993,53461.8,89214114708.0254,5066447.0,5617.21537795619,80.409,31.8259958414512
Finland,1992,52280.5,112532519246.084,5041992.0,5380.99306781923,80.128,34.7509744478129
Finland,1991,55132.7,127773856785.767,5013740.0,5742.78422893888,79.843,31.3817128272342
Finland,1990,54562.8,141438345513.917,4986431.0,5691.57118588425,79.367,29.4517902789782
France,2015,311175.4,2439188643162.5,66548272.0,3692.01783331053,79.655,15.8576666299907
France,2014,306017.4,2855964488590.19,66312067.0,3659.08779468449,79.394,16.4559049430271
France,2013,338453.1,2811876903329.03,66002289.0,3833.32493210955,79.135,17.045286239218
France,2012,338315.4,2683671716967.19,65662240.0,3836.51454778271,78.878,14.8273540719154
France,2011,335031.9,2865157541994.17,65345233.0,3846.92831380676,78.622,11.5747472478095
France,2010,347940.1,2645187882116.67,65030575.0,4016.65844104869,78.369,13.8573593131131
France,2009,343882.5,2700887366932.03,64710879.0,3913.22547171705,78.117,13.1271635670849
France,2008,358211.2,2930303780828.12,64379696.0,4110.28480159335,77.868,12.9792089338645
France,2007,363052.2,2660591246211.77,64021737.0,4115.17303880712,77.621,11.6909263128767
France,2006,371741.0,2320536221304.7,63628261.0,4188.38999858883,77.377,10.9475758299498
France,2005,380816.1,2196945232435.8,63188395.0,4286.54380286127,77.13,9.86064669736174
France,2004,377948.5,2119633181634.37,62716306.0,4300.95453963759,76.883,11.2429885178738
France,2003,376838.7,1844544792036.86,62256970.0,4270.12047004536,76.632,11.2300179517866
France,2002,371167.2,1501409382971.38,61816234.0,4224.71831590388,76.38,11.5972761591677
France,2001,376860.3,1377657339291.34,61367388.0,4245.31594859472,76.127,14.2563718855793
France,2000,373235.8,1365639660792.16,60921384.0,4134.87457868652,75.871,12.9678764686538
France,1999,375003.6,1493151737698.46,60504420.0,4123.00136089231,75.614,14.4667396980644
France,1998,381182.3,1503108739159.44,60192790.0,4151.17873751989,75.417,12.7678574948843
France,1997,359140.5,1452884917959.09,59969944.0,4048.88862327435,75.25,13.2645341583911
